
  ******************************************  
  *           Fortran 77 Code              *  
  *         Spherical H.O. basis            *  
  * Dirac-Hartree-Bogoliubov calculation   *  
  *        with density-dependent          *  
  * meson-exchange or point coupling force *  
  *          and separable pairing         *  
  * -------------------------------------- *  
  *      Niksic, Paar, Vretenar, Ring      *  
  *          18/ 4/2026/01:51:36           *
  *       Pb 244  N = 162  Z =  82
  ******************************************  
  ****** BEGIN READER *******************************
 Number of oscillator shells :    18   20
 Initialization inin,inink   :     1    1
 Nucleus: Pb 244   162  82
 Initial Gap Parameters      :     1.0000    1.0000
 Parameter set               :    DD-ME2    
  ****** END READER *********************************
  ****** BEGIN FORCES *******************************

 NEDF Parameters: DD-ME2    
 AMU   =  939.000
 msig  =  550.124  gsig =    10.5396  Gsig =   -14.2924
 mome  =  783.000  gome =    13.0189  Gome =    10.7647
 mdel  =    0.000  gdel =     0.0000  Gdel =    -0.0000
 mrho  =  763.000  grho =     3.6836  Grho =     0.9076
  
 Density dependence parameters:
           scasca    scavec    vecsca    vecvec
 a    =   1.388148  1.389291  0.000000  0.564700
 b    =   1.094300  0.923975  0.000000  0.000000
 c    =   1.705700  1.462000  0.000000  0.000000
 d    =   0.442067  0.477492  0.000000  0.000000
 dsat =   0.152000
  
 TMR pairing: Tian,Ma,Ring, PRB 676, 44 (2009)
 TMR pairing strength    gl =:  -728.00000 [MeV*fm^3]
 TMR pairing width        a =:     0.64420 [fm]
  ****** END FORCES *********************************
  ****** BEGIN PREP *********************************
  
 hom =                            6.561260
 hb0 =                           20.734000
 b0  =                            2.513986
 with Coulomb force
 With microscopic c.m. correction
  ****** END PREP ***********************************
  ****** BEGIN ITER *********************************
  1.It. si =    0.0000000  E/A =    0.0000 R =    0.0000  mix = 0.50
  2.It. si =  105.7731089  E/A =   -7.0565 R =    6.1239  mix = 0.50
  3.It. si =   58.1214733  E/A =   -7.0828 R =    6.1071  mix = 0.50
  4.It. si =   13.0383624  E/A =   -7.0979 R =    6.0884  mix = 0.50
  5.It. si =   13.9757433  E/A =   -7.1186 R =    6.0649  mix = 0.50
  6.It. si =   14.3494840  E/A =   -7.1266 R =    6.0501  mix = 0.50
  7.It. si =    5.4680767  E/A =   -7.1382 R =    6.0276  mix = 0.50
  8.It. si =    1.9696473  E/A =   -7.1441 R =    6.0155  mix = 0.50
  9.It. si =    1.4131615  E/A =   -7.1463 R =    6.0092  mix = 0.50
 10.It. si =    0.4779800  E/A =   -7.1458 R =    6.0098  mix = 0.50
 11.It. si =    0.8425316  E/A =   -7.1451 R =    6.0116  mix = 0.50
 12.It. si =    0.5213036  E/A =   -7.1451 R =    6.0117  mix = 0.50
 13.It. si =    0.0805339  E/A =   -7.1454 R =    6.0103  mix = 0.50
 14.It. si =    0.1019605  E/A =   -7.1453 R =    6.0102  mix = 0.50
 15.It. si =    0.0362490  E/A =   -7.1452 R =    6.0100  mix = 0.50
 16.It. si =    0.0290578  E/A =   -7.1452 R =    6.0099  mix = 0.50
 17.It. si =    0.0222095  E/A =   -7.1452 R =    6.0097  mix = 0.50
 18.It. si =    0.0237702  E/A =   -7.1452 R =    6.0096  mix = 0.50
 19.It. si =    0.0599556  E/A =   -7.1452 R =    6.0096  mix = 0.50
 20.It. si =    0.1280129  E/A =   -7.1452 R =    6.0094  mix = 0.50
 21.It. si =    0.0972487  E/A =   -7.1452 R =    6.0095  mix = 0.50
 22.It. si =    0.0913027  E/A =   -7.1452 R =    6.0095  mix = 0.50
 23.It. si =    0.0355937  E/A =   -7.1452 R =    6.0095  mix = 0.50
 24.It. si =    0.0228882  E/A =   -7.1452 R =    6.0095  mix = 0.50
 25.It. si =    0.0064358  E/A =   -7.1452 R =    6.0095  mix = 0.50
 26.It. si =    0.0012344  E/A =   -7.1452 R =    6.0095  mix = 0.50
 27.It. si =    0.0000654  E/A =   -7.1452 R =    6.0095  mix = 0.50
 28.It. si =    0.0000065  E/A =   -7.1452 R =    6.0095  mix = 0.50
 29.It. si =    0.0000077  E/A =   -7.1452 R =    6.0095  mix = 0.50
 30.It. si =    0.0000076  E/A =   -7.1452 R =    6.0095  mix = 0.50
 31.It. si =    0.0000070  E/A =   -7.1452 R =    6.0095  mix = 0.50
 32.It. si =    0.0000060  E/A =   -7.1452 R =    6.0095  mix = 0.50
 33.It. si =    0.0000047  E/A =   -7.1452 R =    6.0095  mix = 0.50
 ********************************************************************
 Pb 244: Iteration converged after  33 steps   si =      0.0000005862
 173  p   1P27/2   ( 2P 27/2) 0.64    33.430     1.000     0.000
 174  p   2P27/2   ( 1P 27/2) 0.77    47.423     1.000     0.000
 175  p   3P27/2   ( 3P 27/2) 0.77    62.902     1.000     0.000
 176  p   1q29/2   ( 2q 29/2) 0.66    36.109     1.000     0.000
 177  p   2q29/2   ( 1q 29/2) 0.78    52.303     1.000     0.000
 178  p   3q29/2   ( 3q 29/2) 0.74    68.476     1.000     0.000
 179  p   1r29/2   ( 1r 29/2) 0.79    44.624     1.000     0.000
 180  p   2r29/2   ( 2r 29/2) 0.78    67.995     1.000     0.000
 181  p   1S31/2   ( 1S 31/2) 0.78    47.518     1.000     0.000
 182  p   2S31/2   ( 2S 31/2) 0.77    72.200     1.000     0.000
 183  p   1r31/2   ( 1r 31/2) 0.78    44.337     1.000     0.000
 184  p   2r31/2   ( 2r 31/2) 0.78    62.972     1.000     0.000
 185  p   1S33/2   ( 1S 33/2) 0.77    47.299     1.000     0.000
 186  p   2S33/2   ( 2S 33/2) 0.77    68.199     1.000     0.000
 187  p   1t33/2   ( 1t 33/2) 0.98    60.317     1.000     0.000
 188  p   1u35/2   ( 1u 35/2) 0.98    63.648     1.000     0.000
 189  p   1t35/2   ( 1t 35/2) 0.98    59.253     1.000     0.000
 190  p   1u37/2   ( 1u 37/2) 0.98    62.869     1.000     0.000


 quasi-particle properties Proton: 
 ------------------------------------------------------------------
     p/h    l j     [nr,l,j]  smax       Eqp       uu       vv
   1  h   1s 1/2   ( 3s  1/2) 0.92     1.300     0.000     1.000
   2  p   2s 1/2   ( 4s  1/2) 0.94    18.529     1.000     0.000
   3  h   3s 1/2   ( 2s  1/2) 0.84    22.466     0.000     1.000
   4  p   4s 1/2   ( 6s  1/2) 0.52    26.458     1.000     0.000
   5  p   5s 1/2   ( 5s  1/2) 0.73    34.170     1.000     0.000
   6  h   6s 1/2   ( 1s  1/2) 0.89    39.261     0.000     1.000
   7  p   7s 1/2   ( 6s  1/2) 0.63    45.718     1.000     0.000
   8  p   8s 1/2   ( 7s  1/2) 0.56    59.802     1.000     0.000
   9  p   9s 1/2   ( 8s  1/2) 0.60    77.659     1.000     0.000
  11  p   1p 1/2   ( 3p  1/2) 0.95     9.122     1.000     0.000
  12  h   2p 1/2   ( 2p  1/2) 0.90    12.371     0.000     1.000
  13  p   3p 1/2   ( 4p  1/2) 0.75    24.957     1.000     0.000
  14  p   4p 1/2   ( 4p  1/2) 0.57    30.045     1.000     0.000
  15  h   5p 1/2   ( 1p  1/2) 0.93    33.500     0.000     1.000
  16  p   6p 1/2   ( 5p  1/2) 0.72    41.184     1.000     0.000
  17  p   7p 1/2   ( 6p  1/2) 0.64    54.665     1.000     0.000
  18  p   8p 1/2   ( 7p  1/2) 0.65    71.548     1.000     0.000
  20  h   1d 3/2   ( 2d  3/2) 0.95     2.587     0.000     1.000
  21  p   2d 3/2   ( 3d  3/2) 0.96    18.112     1.000     0.000
  22  h   3d 3/2   ( 1d  3/2) 0.96    26.153     0.000     1.000
  23  p   4d 3/2   ( 5d  3/2) 0.51    27.050     1.000     0.000
  24  p   5d 3/2   ( 4d  3/2) 0.75    34.378     1.000     0.000
  25  p   6d 3/2   ( 5d  3/2) 0.66    45.679     1.000     0.000
  26  p   7d 3/2   ( 6d  3/2) 0.58    59.821     1.000     0.000
  27  p   8d 3/2   ( 7d  3/2) 0.62    77.595     1.000     0.000
  29  p   1p 3/2   ( 3p  3/2) 0.94     8.391     1.000     0.000
  30  h   2p 3/2   ( 2p  3/2) 0.89    13.237     0.000     1.000
  31  p   3p 3/2   ( 4p  3/2) 0.77    24.725     1.000     0.000
  32  p   4p 3/2   ( 4p  3/2) 0.54    29.733     1.000     0.000
  33  h   5p 3/2   ( 1p  3/2) 0.92    34.048     0.000     1.000
  34  p   6p 3/2   ( 5p  3/2) 0.73    40.899     1.000     0.000
  35  p   7p 3/2   ( 6p  3/2) 0.65    54.227     1.000     0.000
  36  p   8p 3/2   ( 7p  3/2) 0.65    70.988     1.000     0.000
  38  h   1d 5/2   ( 2d  5/2) 0.93     4.040     0.000     1.000
  39  p   2d 5/2   ( 3d  5/2) 0.95    17.229     1.000     0.000
  40  p   3d 5/2   ( 5d  5/2) 0.51    26.942     1.000     0.000
  41  h   4d 5/2   ( 1d  5/2) 0.95    27.460     0.000     1.000
  42  p   5d 5/2   ( 4d  5/2) 0.74    33.975     1.000     0.000
  43  p   6d 5/2   ( 5d  5/2) 0.67    45.302     1.000     0.000
  44  p   7d 5/2   ( 6d  5/2) 0.58    59.266     1.000     0.000
  45  p   8d 5/2   ( 7d  5/2) 0.62    76.837     1.000     0.000
  47  p   1f 5/2   ( 2f  5/2) 0.97     6.943     1.000     0.000
  48  h   2f 5/2   ( 1f  5/2) 0.98    17.565     0.000     1.000
  49  p   3f 5/2   ( 3f  5/2) 0.87    25.230     1.000     0.000
  50  p   4f 5/2   ( 5f  5/2) 0.52    30.161     1.000     0.000
  51  p   5f 5/2   ( 4f  5/2) 0.75    41.096     1.000     0.000
  52  p   6f 5/2   ( 5f  5/2) 0.68    54.318     1.000     0.000
  53  p   7f 5/2   ( 6f  5/2) 0.67    70.960     1.000     0.000
  55  h   1g 7/2   ( 1g  7/2) 0.98     8.137     0.000     1.000
  56  p   2g 7/2   ( 2g  7/2) 0.98    15.967     1.000     0.000
  57  p   3g 7/2   ( 3g  7/2) 0.55    28.459     1.000     0.000
  58  p   4g 7/2   ( 3g  7/2) 0.76    34.467     1.000     0.000
  59  p   5g 7/2   ( 4g  7/2) 0.72    45.362     1.000     0.000
  60  p   6g 7/2   ( 5g  7/2) 0.62    59.438     1.000     0.000
  61  p   7g 7/2   ( 6g  7/2) 0.65    76.828     1.000     0.000
  63  p   1f 7/2   ( 2f  7/2) 0.96     5.002     1.000     0.000
  64  h   2f 7/2   ( 1f  7/2) 0.97    19.930     0.000     1.000
  65  p   3f 7/2   ( 3f  7/2) 0.90    24.472     1.000     0.000
  66  p   4f 7/2   ( 5f  7/2) 0.55    29.725     1.000     0.000
  67  p   5f 7/2   ( 4f  7/2) 0.75    40.626     1.000     0.000
  68  p   6f 7/2   ( 5f  7/2) 0.68    53.657     1.000     0.000
  69  p   7f 7/2   ( 6f  7/2) 0.67    70.035     1.000     0.000
  70  p   8f 7/2   ( 7f  7/2) 0.63    99.737     1.000     0.000
  71  h   1g 9/2   ( 1g  9/2) 0.98    11.772     0.000     1.000
  72  p   2g 9/2   ( 2g  9/2) 0.97    13.751     1.000     0.000
  73  p   3g 9/2   ( 3g  9/2) 0.60    28.214     1.000     0.000
  74  p   4g 9/2   ( 3g  9/2) 0.73    33.568     1.000     0.000
  75  p   5g 9/2   ( 4g  9/2) 0.73    44.613     1.000     0.000
  76  p   6g 9/2   ( 5g  9/2) 0.63    58.553     1.000     0.000
  77  p   7g 9/2   ( 6g  9/2) 0.64    75.581     1.000     0.000
  79  p   1h 9/2   ( 1h  9/2) 0.98     1.744     1.000     0.000
  80  p   2h 9/2   ( 2h  9/2) 0.97    24.223     1.000     0.000
  81  p   3h 9/2   ( 4h  9/2) 0.53    31.291     1.000     0.000
  82  p   4h 9/2   ( 3h  9/2) 0.78    41.157     1.000     0.000
  83  p   5h 9/2   ( 4h  9/2) 0.73    53.853     1.000     0.000
  84  p   6h 9/2   ( 5h  9/2) 0.70    70.137     1.000     0.000
  85  p   7h 9/2   ( 6h  9/2) 0.64    98.663     1.000     0.000
  86  p   1i11/2   ( 1i 11/2) 0.98    11.704     1.000     0.000
  87  p   2i11/2   ( 2i 11/2) 0.77    30.435     1.000     0.000
  88  p   3i11/2   ( 2i 11/2) 0.60    34.221     1.000     0.000
  89  p   4i11/2   ( 3i 11/2) 0.78    45.182     1.000     0.000
  90  p   5i11/2   ( 4i 11/2) 0.69    58.887     1.000     0.000
  91  p   6i11/2   ( 5i 11/2) 0.68    75.707     1.000     0.000
  93  h   1h11/2   ( 1h 11/2) 0.98     3.237     0.000     1.000
  94  p   2h11/2   ( 2h 11/2) 0.98    22.003     1.000     0.000
  95  p   3h11/2   ( 3h 11/2) 0.55    30.936     1.000     0.000
  96  p   4h11/2   ( 3h 11/2) 0.77    40.224     1.000     0.000
  97  p   5h11/2   ( 4h 11/2) 0.73    52.688     1.000     0.000
  98  p   6h11/2   ( 5h 11/2) 0.70    68.491     1.000     0.000
  99  p   7h11/2   ( 6h 11/2) 0.63    97.468     1.000     0.000
 100  p   1i13/2   ( 1i 13/2) 0.98     5.498     1.000     0.000
 101  p   2i13/2   ( 2i 13/2) 0.91    29.058     1.000     0.000
 102  p   3i13/2   ( 4i 13/2) 0.51    33.087     1.000     0.000
 103  p   4i13/2   ( 3i 13/2) 0.78    44.138     1.000     0.000
 104  p   5i13/2   ( 4i 13/2) 0.71    57.536     1.000     0.000
 105  p   6i13/2   ( 5i 13/2) 0.68    73.695     1.000     0.000
 107  p   1j13/2   ( 1j 13/2) 0.98    21.379     1.000     0.000
 108  p   2j13/2   ( 2j 13/2) 0.58    34.162     1.000     0.000
 109  p   3j13/2   ( 2j 13/2) 0.78    41.162     1.000     0.000
 110  p   4j13/2   ( 3j 13/2) 0.77    53.266     1.000     0.000
 111  p   5j13/2   ( 4j 13/2) 0.73    69.018     1.000     0.000
 112  p   6j13/2   ( 6j 13/2) 0.66    96.016     1.000     0.000
 113  p   1k15/2   ( 1k 15/2) 0.98    30.388     1.000     0.000
 114  p   2k15/2   ( 4k 15/2) 0.51    36.301     1.000     0.000
 115  p   3k15/2   ( 2k 15/2) 0.82    46.182     1.000     0.000
 116  p   4k15/2   ( 3k 15/2) 0.75    58.237     1.000     0.000
 117  p   5k15/2   ( 4k 15/2) 0.72    74.447     1.000     0.000
 119  p   1j15/2   ( 1j 15/2) 0.97    14.306     1.000     0.000
 120  p   2j15/2   ( 2j 15/2) 0.69    33.556     1.000     0.000
 121  p   3j15/2   ( 2j 15/2) 0.68    39.080     1.000     0.000
 122  p   4j15/2   ( 3j 15/2) 0.76    51.772     1.000     0.000
 123  p   5j15/2   ( 4j 15/2) 0.73    66.749     1.000     0.000
 124  p   6j15/2   ( 6j 15/2) 0.66    93.768     1.000     0.000
 125  p   1k17/2   ( 1k 17/2) 0.97    23.034     1.000     0.000
 126  p   2k17/2   ( 2k 17/2) 0.51    35.916     1.000     0.000
 127  p   3k17/2   ( 2k 17/2) 0.81    43.950     1.000     0.000
 128  p   4k17/2   ( 3k 17/2) 0.77    56.140     1.000     0.000
 129  p   5k17/2   ( 4k 17/2) 0.73    71.693     1.000     0.000
 130  p   6k17/2   ( 6k 17/2) 0.64    99.295     1.000     0.000
 131  p   1l17/2   ( 1l 17/2) 0.85    37.756     1.000     0.000
 132  p   2l17/2   ( 1l 17/2) 0.50    41.377     1.000     0.000
 133  p   3l17/2   ( 2l 17/2) 0.79    54.021     1.000     0.000
 134  p   4l17/2   ( 3l 17/2) 0.75    68.239     1.000     0.000
 135  p   5l17/2   ( 5l 17/2) 0.68    92.742     1.000     0.000
 136  p   1m19/2   ( 3m 19/2) 0.53    41.254     1.000     0.000
 137  p   2m19/2   ( 1m 19/2) 0.87    47.162     1.000     0.000
 138  p   3m19/2   ( 2m 19/2) 0.79    58.475     1.000     0.000
 139  p   4m19/2   ( 3m 19/2) 0.74    73.897     1.000     0.000
 140  p   5m19/2   ( 5m 19/2) 0.66    98.741     1.000     0.000
 141  p   1l19/2   ( 1l 19/2) 0.97    31.540     1.000     0.000
 142  p   2l19/2   ( 2l 19/2) 0.61    39.771     1.000     0.000
 143  p   3l19/2   ( 2l 19/2) 0.75    51.710     1.000     0.000
 144  p   4l19/2   ( 3l 19/2) 0.74    64.576     1.000     0.000
 145  p   5l19/2   ( 5l 19/2) 0.70    89.105     1.000     0.000
 146  p   1m21/2   ( 1m 21/2) 0.93    39.425     1.000     0.000
 147  p   2m21/2   ( 2m 21/2) 0.58    42.207     1.000     0.000
 148  p   3m21/2   ( 2m 21/2) 0.78    55.843     1.000     0.000
 149  p   4m21/2   ( 3m 21/2) 0.76    69.564     1.000     0.000
 150  p   5m21/2   ( 5m 21/2) 0.69    93.929     1.000     0.000
 151  p   1n21/2   ( 2n 21/2) 0.55    46.041     1.000     0.000
 152  p   2n21/2   ( 1n 21/2) 0.83    55.209     1.000     0.000
 153  p   3n21/2   ( 2n 21/2) 0.75    67.734     1.000     0.000
 154  p   4n21/2   ( 4n 21/2) 0.71    90.240     1.000     0.000
 155  p   1o23/2   ( 3o 23/2) 0.58    48.395     1.000     0.000
 156  p   2o23/2   ( 1o 23/2) 0.86    60.650     1.000     0.000
 157  p   3o23/2   ( 2o 23/2) 0.76    72.713     1.000     0.000
 158  p   4o23/2   ( 4o 23/2) 0.69    96.027     1.000     0.000
 159  p   1n23/2   ( 1n 23/2) 0.73    45.146     1.000     0.000
 160  p   2n23/2   ( 1n 23/2) 0.64    50.206     1.000     0.000
 161  p   3n23/2   ( 2n 23/2) 0.68    63.640     1.000     0.000
 162  p   4n23/2   ( 4n 23/2) 0.76    83.211     1.000     0.000
 163  p   1o25/2   ( 3o 25/2) 0.56    48.134     1.000     0.000
 164  p   2o25/2   ( 1o 25/2) 0.84    56.738     1.000     0.000
 165  p   3o25/2   ( 2o 25/2) 0.73    68.110     1.000     0.000
 166  p   4o25/2   ( 4o 25/2) 0.75    87.971     1.000     0.000
 167  p   1P25/2   ( 2P 25/2) 0.66    54.770     1.000     0.000
 168  p   2P25/2   ( 1P 25/2) 0.78    68.990     1.000     0.000
 169  p   3P25/2   ( 3P 25/2) 0.75    86.855     1.000     0.000
 170  p   1q27/2   ( 2q 27/2) 0.67    57.236     1.000     0.000
 171  p   2q27/2   ( 1q 27/2) 0.80    73.988     1.000     0.000
 172  p   3q27/2   ( 3q 27/2) 0.73    92.033     1.000     0.000
 173  p   1P27/2   ( 1P 27/2) 0.64    54.399     1.000     0.000
 174  p   2P27/2   ( 1P 27/2) 0.74    65.253     1.000     0.000
 175  p   3P27/2   ( 3P 27/2) 0.82    78.789     1.000     0.000
 176  p   1q29/2   ( 2q 29/2) 0.64    56.987     1.000     0.000
 177  p   2q29/2   ( 1q 29/2) 0.79    71.593     1.000     0.000
 178  p   3q29/2   ( 3q 29/2) 0.79    83.916     1.000     0.000
 179  p   1r29/2   ( 1r 29/2) 0.78    65.855     1.000     0.000
 180  p   2r29/2   ( 2r 29/2) 0.77    85.154     1.000     0.000
 181  p   1S31/2   ( 1S 31/2) 0.77    68.655     1.000     0.000
 182  p   2S31/2   ( 2S 31/2) 0.76    90.343     1.000     0.000
 183  p   1r31/2   ( 1r 31/2) 0.77    65.559     1.000     0.000
 184  p   2r31/2   ( 2r 31/2) 0.76    80.284     1.000     0.000
 185  p   1S33/2   ( 1S 33/2) 0.76    68.414     1.000     0.000
 186  p   2S33/2   ( 2S 33/2) 0.75    86.494     1.000     0.000
 187  p   1t33/2   ( 1t 33/2) 0.98    81.104     1.000     0.000
 188  p   1u35/2   ( 1u 35/2) 0.98    84.634     1.000     0.000
 189  p   1t35/2   ( 1t 35/2) 0.98    80.078     1.000     0.000
 190  p   1u37/2   ( 1u 37/2) 0.98    83.878     1.000     0.000
  ****** END RESU ***********************************
